deployment_id,deployment_name,version,environment,status,cpu_usage,memory_usage,latency,build_duration,deployment_duration,error_count,healthy,resource_usage,deployment_speed,failure_risk
1575,Task-Service,1.6.2,QA,Failed,91.13,97.4,57.6,121.04,156.29,3,0,94.265,138.665,65.76
1576,White-Service,1.8.0,QA,Running,61.27,26.92,49.1,96.46,130.41,5,0,44.095,113.435,104.91
1577,Continue-Service,1.1.9,UAT,Failed,66.97,85.9,221.03,116.76,179.97,1,0,76.435,148.365,42.103
1578,Certain-Service,1.9.3,PROD,Failed,87.77,38.68,166.28,66.31,249.34,5,0,63.224999999999994,157.825,116.628
1579,City-Service,1.4.5,UAT,Failed,66.89,45.72,217.28,271.71,308.93,2,0,56.305,290.32,61.728
1580,Blue-Service,1.4.8,PROD,Failed,55.33,99.25,152.44,114.44,240.38,0,0,77.28999999999999,177.41,15.244
1581,Arrive-Service,1.5.7,DEV,Success,98.8,26.76,184.22,280.6,56.8,3,0,62.78,168.70000000000002,78.422
1582,Thank-Service,1.3.6,PROD,Success,24.54,31.5,287.2,116.43,98.05,2,0,28.02,107.24000000000001,68.72
1583,Lose-Service,1.2.1,QA,Success,38.84,92.9,310.15,82.58,64.63,0,0,65.87,73.60499999999999,31.014999999999997
1584,Degree-Service,1.7.1,DEV,Success,78.06,42.21,294.2,226.69,333.87,3,0,60.135000000000005,280.28,89.42
1585,Expert-Service,1.4.0,QA,Running,68.06,23.01,142.75,272.61,209.34,4,0,45.535000000000004,240.97500000000002,94.275
1586,Government-Service,1.6.1,PROD,Failed,55.85,66.49,85.17,287.1,118.93,5,0,61.17,203.01500000000001,108.517
1587,West-Service,1.2.1,DEV,Success,43.52,70.75,94.6,57.11,114.15,2,0,57.135000000000005,85.63,49.46
1588,Mission-Service,1.8.8,DEV,Success,67.88,51.34,27.93,47.93,89.32,5,0,59.61,68.625,102.793
1589,Send-Service,1.1.8,PROD,Failed,91.57,64.68,245.38,238.23,82.11,2,0,78.125,160.17,64.538
1590,Itself-Service,1.3.0,UAT,Running,81.4,34.97,285.63,285.98,132.4,0,0,58.185,209.19,28.563
1591,Hit-Service,1.4.8,UAT,Failed,92.28,95.33,396.19,151.77,112.36,3,0,93.805,132.065,99.619
1592,Mention-Service,1.3.1,DEV,Failed,97.81,47.24,109.19,111.48,66.87,2,0,72.525,89.17500000000001,50.919
1593,Safe-Service,1.8.9,DEV,Running,55.89,48.54,140.55,239.69,147.84,5,0,52.215,193.765,114.055
1594,Consumer-Service,1.1.8,DEV,Success,57.55,90.87,269.66,64.27,307.37,4,0,74.21000000000001,185.82,106.96600000000001
1595,Trial-Service,1.4.8,UAT,Running,75.3,24.85,351.78,232.94,101.98,3,0,50.075,167.46,95.178
1596,Model-Service,1.4.9,UAT,Success,23.19,70.06,321.12,257.63,279.33,5,0,46.625,268.48,132.112
1597,Strong-Service,1.1.9,UAT,Failed,54.49,92.53,51.31,67.29,82.87,1,0,73.51,75.08000000000001,25.131
1598,Where-Service,1.7.3,DEV,Failed,91.02,99.48,356.42,176.29,305.08,3,0,95.25,240.685,95.642
1599,Hope-Service,1.1.1,UAT,Running,51.81,35.13,249.88,245.71,126.56,3,0,43.47,186.135,84.988
1600,Investment-Service,1.1.5,QA,Failed,37.13,63.45,71.66,66.11,108.85,5,0,50.290000000000006,87.47999999999999,107.166
1601,Among-Service,1.6.0,UAT,Running,21.14,44.28,118.33,248.7,58.24,5,0,32.71,153.47,111.833
1602,Especially-Service,1.4.2,QA,Success,92.5,63.59,317.64,185.03,136.8,0,0,78.045,160.91500000000002,31.764
1603,Weight-Service,1.1.7,DEV,Running,92.02,36.5,332.25,107.39,99.83,4,0,64.25999999999999,103.61,113.225
1604,Theory-Service,1.5.9,DEV,Running,86.41,98.38,69.61,272.41,114.19,1,0,92.395,193.3,26.961
1605,Market-Service,1.8.1,UAT,Failed,58.09,41.96,136.97,133.3,117.53,1,0,50.025000000000006,125.415,33.697
1606,Miss-Service,1.4.3,PROD,Success,60.68,34.98,318.93,290.83,238.06,0,0,47.83,264.445,31.893
1607,Decision-Service,1.5.1,DEV,Success,93.43,71.41,362.24,162.51,209.48,1,0,82.42,185.995,56.224000000000004
1608,Check-Service,1.1.0,DEV,Failed,96.93,45.75,311.86,232.71,314.16,3,0,71.34,273.435,91.186
1609,Blood-Service,1.9.7,UAT,Success,38.99,98.93,308.39,170.05,196.14,2,0,68.96000000000001,183.095,70.839
1610,Education-Service,1.8.8,PROD,Failed,69.29,87.93,170.74,138.15,193.48,2,0,78.61000000000001,165.815,57.074
1611,Music-Service,1.9.0,QA,Running,37.55,56.47,110.54,125.74,146.42,4,0,47.01,136.07999999999998,91.054
1612,Even-Service,1.5.9,PROD,Success,65.51,94.23,210.67,199.93,201.91,1,0,79.87,200.92000000000002,41.067
1613,Budget-Service,1.4.0,QA,Running,35.8,52.8,34.22,158.87,201.57,4,0,44.3,180.22,83.422
1614,Subject-Service,1.2.8,DEV,Success,55.66,45.81,284.54,190.85,40.91,0,0,50.735,115.88,28.454
1615,Board-Service,1.9.4,DEV,Running,38.37,56.38,348.13,294.62,189.24,5,0,47.375,241.93,134.813
1616,Ready-Service,1.3.7,DEV,Running,42.92,66.18,391.68,185.3,81.64,0,0,54.550000000000004,133.47,39.168
1617,Out-Service,1.6.8,PROD,Failed,84.27,61.79,249.5,101.3,73.39,0,1,73.03,87.345,24.95
1618,Successful-Service,1.4.1,QA,Failed,87.17,69.04,38.32,68.91,125.52,4,0,78.105,97.215,83.832
1619,Sound-Service,1.3.0,PROD,Running,21.68,82.01,187.53,113.28,209.6,4,0,51.845,161.44,98.753
1620,Plan-Service,1.9.1,PROD,Running,54.08,60.24,164.48,156.26,282.37,5,0,57.16,219.315,116.44800000000001
1621,There-Service,1.0.1,UAT,Running,93.7,47.56,38.15,223.06,314.01,5,0,70.63,268.53499999999997,103.815
1622,Sit-Service,1.2.5,DEV,Failed,39.95,97.82,139.1,258.31,278.34,4,0,68.88499999999999,268.325,93.91
1623,Radio-Service,1.0.3,UAT,Success,80.71,28.62,253.89,127.56,320.79,4,0,54.665,224.175,105.389
1624,Finally-Service,1.6.4,PROD,Success,90.51,59.69,29.02,76.36,262.94,1,0,75.1,169.65,22.902
1625,Old-Service,1.1.0,DEV,Failed,89.36,48.61,185.67,136.82,286.48,2,0,68.985,211.65,58.567
1626,Decision-Service,1.9.2,QA,Success,50.45,77.34,378.3,57.1,85.1,0,0,63.895,71.1,37.83
1627,Effort-Service,1.1.8,UAT,Running,23.45,57.66,47.75,170.88,262.1,2,0,40.555,216.49,44.775
1628,Hard-Service,1.2.1,UAT,Failed,22.35,38.24,119.89,217.96,56.67,1,0,30.295,137.315,31.989
1629,Catch-Service,1.9.9,PROD,Running,98.87,74.14,252.88,131.73,113.09,2,0,86.505,122.41,65.288
1630,About-Service,1.0.4,PROD,Success,51.93,71.63,82.96,214.51,280.08,4,0,61.78,247.295,88.29599999999999
1631,Down-Service,1.2.5,DEV,Success,29.12,38.08,191.94,46.38,63.48,4,0,33.6,54.93,99.194
1632,Story-Service,1.5.2,QA,Success,96.88,99.29,170.76,175.95,142.08,0,0,98.08500000000001,159.015,17.076
1633,Culture-Service,1.2.0,DEV,Failed,82.93,37.66,344.91,73.98,199.07,1,0,60.295,136.525,54.491
1634,Four-Service,1.6.3,QA,Success,50.55,42.18,120.4,54.98,148.44,3,0,46.364999999999995,101.71,72.04
1635,Scene-Service,1.6.4,DEV,Failed,86.1,38.25,56.15,252.13,192.01,0,0,62.175,222.07,5.615
1636,Throw-Service,1.5.6,UAT,Success,80.95,29.99,185.06,65.46,193.83,1,0,55.47,129.645,38.506
1637,Leg-Service,1.9.6,QA,Success,27.83,35.37,295.82,53.23,216.27,5,0,31.599999999999998,134.75,129.582
1638,Account-Service,1.8.1,UAT,Failed,73.84,32.4,226.66,233.05,181.92,1,0,53.120000000000005,207.485,42.666
1639,Son-Service,1.2.6,UAT,Success,95.48,83.28,399.67,254.16,189.16,1,0,89.38,221.66,59.967
1640,Probably-Service,1.5.9,PROD,Success,98.71,42.56,112.71,204.73,267.03,2,0,70.63499999999999,235.88,51.271
1641,Herself-Service,1.1.9,QA,Running,51.8,89.23,330.49,113.53,283.17,4,0,70.515,198.35000000000002,113.049
1642,See-Service,1.2.6,PROD,Failed,85.91,80.7,179.63,192.26,113.19,1,0,83.305,152.725,37.963
1643,Along-Service,1.8.7,PROD,Success,80.18,43.93,165.07,68.71,198.17,1,0,62.05500000000001,133.44,36.507
1644,Realize-Service,1.9.1,PROD,Failed,83.73,73.92,278.37,39.76,194.14,4,0,78.825,116.94999999999999,107.837
1645,Position-Service,1.4.9,UAT,Success,23.6,65.12,246.56,40.04,59.85,4,0,44.36,49.945,104.656
1646,Ready-Service,1.5.9,UAT,Success,46.29,44.23,341.45,70.54,126.46,4,0,45.26,98.5,114.145
1647,Compare-Service,1.9.6,DEV,Failed,99.25,73.43,335.52,118.67,272.73,1,0,86.34,195.70000000000002,53.552
1648,Doctor-Service,1.3.3,DEV,Success,23.09,91.36,247.76,220.53,193.98,0,0,57.225,207.255,24.776
1649,Mention-Service,1.6.2,PROD,Running,47.87,92.78,104.46,77.99,46.75,5,0,70.325,62.37,110.446
1650,Magazine-Service,1.1.6,DEV,Success,65.13,44.4,40.86,57.3,322.35,4,0,54.765,189.82500000000002,84.086
1651,Result-Service,1.1.9,PROD,Failed,57.91,75.61,154.9,216.41,228.25,2,0,66.75999999999999,222.32999999999998,55.49
1652,South-Service,1.8.0,DEV,Running,23.64,20.09,123.05,274.49,197.5,0,1,21.865000000000002,235.995,12.305
1653,Recently-Service,1.9.3,QA,Success,47.21,33.96,136.46,40.98,250.06,0,1,40.585,145.52,13.646
1654,Land-Service,1.1.6,UAT,Failed,97.26,71.83,57.61,32.72,159.03,1,0,84.545,95.875,25.761
1655,Particularly-Service,1.0.1,UAT,Success,76.89,44.73,377.23,207.77,320.91,5,0,60.81,264.34000000000003,137.723
1656,Air-Service,1.4.9,DEV,Running,98.04,32.25,348.83,261.19,56.21,3,0,65.14500000000001,158.7,94.883
1657,One-Service,1.9.3,DEV,Success,24.27,94.01,146.56,189.99,150.12,3,0,59.14,170.055,74.656
1658,Article-Service,1.9.3,QA,Running,23.35,58.01,299.96,166.43,138.62,1,0,40.68,152.525,49.995999999999995
1659,Detail-Service,1.9.7,PROD,Success,82.14,89.49,389.86,245.86,276.3,1,0,85.815,261.08000000000004,58.986000000000004
1660,Former-Service,1.7.3,QA,Success,21.7,68.03,169.21,271.51,46.14,2,0,44.865,158.825,56.921
1661,Individual-Service,1.8.8,DEV,Failed,96.52,41.87,274.07,69.08,63.6,3,0,69.195,66.34,87.407
1662,Message-Service,1.0.0,PROD,Failed,97.23,55.15,377.2,100.11,51.15,5,0,76.19,75.63,137.72
1663,Simple-Service,1.3.7,UAT,Running,47.98,21.06,227.36,32.26,46.46,1,0,34.519999999999996,39.36,42.736000000000004
1664,Environmental-Service,1.8.4,DEV,Success,83.19,36.59,150.81,215.02,142.53,1,0,59.89,178.775,35.081
1665,Receive-Service,1.8.2,UAT,Failed,50.27,30.42,174.98,67.52,182.51,0,1,40.345,125.01499999999999,17.497999999999998
1666,Huge-Service,1.4.0,DEV,Success,25.29,77.63,176.46,83.53,335.45,0,1,51.459999999999994,209.49,17.646
1667,Show-Service,1.9.2,UAT,Failed,70.91,62.96,256.78,173.41,106.86,4,0,66.935,140.135,105.678
1668,Poor-Service,1.9.6,UAT,Success,72.75,90.09,125.98,253.2,75.05,0,0,81.42,164.125,12.598
1669,Allow-Service,1.1.5,UAT,Success,47.39,73.39,334.77,66.4,226.01,4,0,60.39,146.20499999999998,113.477
1670,Job-Service,1.4.9,DEV,Running,81.37,58.41,382.8,293.3,320.46,0,0,69.89,306.88,38.28
1671,Church-Service,1.6.4,UAT,Running,63.93,64.34,68.65,280.52,189.99,0,1,64.135,235.255,6.865
1672,Attack-Service,1.2.5,QA,Running,27.68,98.88,58.27,95.78,269.38,4,0,63.28,182.57999999999998,85.827
1673,Laugh-Service,1.7.9,DEV,Success,47.94,34.8,182.0,107.62,295.41,5,0,41.37,201.51500000000001,118.2
1674,Set-Service,1.9.8,DEV,Running,42.58,98.72,371.99,244.31,241.82,4,0,70.65,243.065,117.199
1675,Talk-Service,1.7.8,DEV,Failed,60.52,35.24,294.56,268.47,311.17,0,0,47.88,289.82000000000005,29.456
1676,Appear-Service,1.1.6,UAT,Running,20.74,46.84,37.54,46.03,304.23,1,0,33.79,175.13,23.754
1677,Accept-Service,1.3.1,UAT,Failed,89.0,89.25,338.51,181.95,164.71,1,0,89.125,173.32999999999998,53.851
1678,Body-Service,1.9.0,DEV,Running,22.15,55.11,27.93,232.32,225.97,4,0,38.629999999999995,229.14499999999998,82.793
1679,Professional-Service,1.6.4,QA,Running,64.33,67.79,186.29,111.7,332.6,4,0,66.06,222.15,98.62899999999999
1680,Fear-Service,1.8.4,DEV,Failed,26.7,48.98,68.97,110.06,182.63,5,0,37.839999999999996,146.345,106.897
1681,Since-Service,1.7.7,DEV,Failed,71.0,75.88,318.86,142.9,264.98,5,0,73.44,203.94,131.886
1682,Entire-Service,1.0.5,PROD,Running,82.0,67.11,117.9,39.51,68.01,5,0,74.555,53.760000000000005,111.79
1683,Have-Service,1.1.2,UAT,Success,41.66,94.4,270.95,299.91,119.52,5,0,68.03,209.715,127.095
1684,Ago-Service,1.0.8,UAT,Failed,21.31,62.31,76.19,167.8,303.71,2,0,41.81,235.755,47.619
1685,What-Service,1.0.7,PROD,Success,47.61,32.37,281.53,141.71,57.12,3,0,39.989999999999995,99.415,88.15299999999999
1686,Crime-Service,1.2.7,PROD,Failed,62.79,78.66,331.39,117.45,347.64,0,0,70.725,232.545,33.138999999999996
1687,Buy-Service,1.8.8,QA,Success,26.97,55.53,370.87,99.42,195.49,3,0,41.25,147.455,97.087
1688,Lawyer-Service,1.4.7,UAT,Failed,96.82,74.78,213.94,258.22,203.14,5,0,85.8,230.68,121.394
1689,Own-Service,1.1.2,UAT,Success,25.3,69.21,152.35,38.12,217.59,4,0,47.254999999999995,127.855,95.235
1690,Forward-Service,1.9.6,PROD,Failed,47.54,32.33,121.26,97.75,323.28,5,0,39.935,210.515,112.126
1691,Body-Service,1.8.3,DEV,Running,90.9,34.49,149.51,96.19,285.88,4,0,62.69500000000001,191.035,94.951
1692,Personal-Service,1.2.9,PROD,Success,33.9,70.36,101.25,62.57,65.77,5,0,52.129999999999995,64.17,110.125
1693,Production-Service,1.5.4,QA,Success,24.3,58.68,119.64,174.79,285.26,5,0,41.49,230.02499999999998,111.964
1694,Military-Service,1.9.3,UAT,Success,89.23,42.01,241.36,214.65,265.82,5,0,65.62,240.235,124.136
1695,Question-Service,1.9.3,QA,Running,90.55,34.24,200.37,217.02,264.95,3,0,62.394999999999996,240.985,80.037
1696,Former-Service,1.7.5,UAT,Failed,85.54,38.31,307.87,203.52,50.34,4,0,61.925000000000004,126.93,110.787
1697,Different-Service,1.1.1,UAT,Success,97.31,20.29,93.22,262.25,185.24,5,0,58.8,223.745,109.322
1698,Minute-Service,1.2.0,PROD,Success,81.44,55.97,356.17,192.46,276.68,5,0,68.705,234.57,135.61700000000002
1699,Television-Service,1.3.9,DEV,Running,92.08,43.6,394.18,83.74,195.99,1,0,67.84,139.865,59.418
1700,Suggest-Service,1.9.2,QA,Success,77.11,22.1,116.82,173.98,168.43,2,0,49.605000000000004,171.20499999999998,51.682
1701,Director-Service,1.3.2,PROD,Running,61.29,32.27,334.8,103.7,229.31,3,0,46.78,166.505,93.48
1702,Message-Service,1.0.5,DEV,Running,24.19,28.61,271.92,67.91,233.35,2,0,26.4,150.63,67.19200000000001
1703,Break-Service,1.2.4,QA,Running,82.08,44.71,91.79,79.66,239.48,5,0,63.394999999999996,159.57,109.179
1704,Form-Service,1.3.8,PROD,Failed,90.95,93.42,77.14,131.15,135.22,1,0,92.185,133.185,27.714
1705,Both-Service,1.7.4,QA,Failed,50.71,63.7,149.85,147.37,237.31,2,0,57.205,192.34,54.985
1706,Yes-Service,1.7.8,PROD,Success,22.92,96.6,107.03,118.41,114.49,4,0,59.76,116.44999999999999,90.703
1707,Letter-Service,1.6.7,DEV,Success,68.51,94.45,298.66,142.47,77.61,2,0,81.48,110.03999999999999,69.866
1708,Site-Service,1.1.8,UAT,Running,35.31,60.96,252.26,224.28,189.02,5,0,48.135000000000005,206.65,125.226
1709,Future-Service,1.4.1,DEV,Success,98.49,69.54,112.08,231.77,269.57,4,0,84.015,250.67000000000002,91.208
1710,Fire-Service,1.5.6,DEV,Running,25.89,38.46,181.29,163.5,171.78,1,0,32.175,167.64,38.129
1711,Public-Service,1.8.3,QA,Success,51.73,24.03,169.69,31.13,219.87,0,1,37.879999999999995,125.5,16.969
1712,Society-Service,1.8.1,PROD,Running,72.96,48.6,111.66,182.07,101.42,3,0,60.78,141.745,71.166
1713,Like-Service,1.7.7,UAT,Running,87.18,20.23,243.11,288.35,167.86,2,0,53.705000000000005,228.10500000000002,64.311
1714,Ground-Service,1.0.1,QA,Failed,48.03,53.75,393.79,96.25,300.08,1,0,50.89,198.165,59.379000000000005
1715,Development-Service,1.8.7,DEV,Running,74.92,86.8,173.76,123.53,73.4,4,0,80.86,98.465,97.376
1716,Clear-Service,1.4.1,DEV,Success,91.45,82.88,282.12,274.58,178.11,3,0,87.16499999999999,226.345,88.212
1717,Far-Service,1.0.8,UAT,Running,31.45,54.59,67.28,198.76,303.23,5,0,43.02,250.995,106.728
1718,Lose-Service,1.5.4,DEV,Success,94.52,93.58,200.93,241.99,257.01,5,0,94.05,249.5,120.093
1719,Money-Service,1.7.6,UAT,Running,88.56,67.83,182.67,205.64,326.31,2,0,78.195,265.975,58.266999999999996
1720,Them-Service,1.9.9,UAT,Success,57.29,84.28,324.38,187.87,118.06,2,0,70.785,152.965,72.438
1721,Entire-Service,1.3.0,DEV,Failed,63.33,67.97,139.71,214.11,183.66,0,1,65.65,198.885,13.971
1722,Three-Service,1.2.7,UAT,Running,83.83,95.1,187.94,117.03,127.62,2,0,89.465,122.325,58.794
1723,Find-Service,1.0.0,PROD,Failed,66.97,47.96,311.79,258.26,194.71,1,0,57.465,226.485,51.179
1724,Meeting-Service,1.5.1,PROD,Running,75.97,56.34,115.34,216.16,301.02,4,0,66.155,258.59,91.534
1725,Cultural-Service,1.5.9,PROD,Failed,58.23,77.68,293.97,54.55,188.1,0,0,67.955,121.32499999999999,29.397000000000002
1726,Stock-Service,1.2.4,UAT,Failed,43.93,89.89,136.75,128.97,318.19,4,0,66.91,223.57999999999998,93.675
1727,Story-Service,1.3.8,PROD,Failed,20.26,90.8,328.18,242.93,266.01,3,0,55.53,254.47,92.818
1728,To-Service,1.5.9,PROD,Failed,81.61,75.25,135.7,90.92,69.95,5,0,78.43,80.435,113.57
1729,Southern-Service,1.9.6,PROD,Failed,33.06,88.14,389.96,210.18,338.82,3,0,60.6,274.5,98.996
1730,Exist-Service,1.5.4,PROD,Success,24.25,50.53,346.66,148.62,190.15,1,0,37.39,169.385,54.666000000000004
1731,Which-Service,1.4.4,UAT,Success,42.41,66.24,52.75,156.42,260.47,3,0,54.324999999999996,208.445,65.275
1732,Consumer-Service,1.5.3,DEV,Success,47.9,66.0,355.93,40.34,338.31,2,0,56.95,189.325,75.593
1733,Line-Service,1.9.6,PROD,Running,72.54,83.42,65.42,91.99,113.23,2,0,77.98,102.61,46.542
1734,Force-Service,1.2.4,UAT,Failed,60.86,96.98,306.51,155.12,107.11,4,0,78.92,131.115,110.651
1735,Cultural-Service,1.9.0,PROD,Success,83.48,35.4,327.03,118.53,225.98,5,0,59.44,172.255,132.703
1736,Where-Service,1.9.7,DEV,Running,66.58,79.76,118.37,36.37,346.02,4,0,73.17,191.195,91.837
1737,All-Service,1.0.6,PROD,Running,70.95,36.73,339.33,68.06,320.64,1,0,53.84,194.35,53.933
1738,Coach-Service,1.6.0,DEV,Running,77.42,44.83,24.22,250.99,45.99,3,0,61.125,148.49,62.422
1739,Night-Service,1.7.5,QA,Running,66.54,55.42,247.18,183.64,72.86,0,1,60.980000000000004,128.25,24.718
1740,Walk-Service,1.9.9,QA,Running,88.42,82.78,144.88,223.13,253.97,2,0,85.6,238.55,54.488
1741,Across-Service,1.7.6,PROD,Success,37.57,67.02,240.83,123.67,340.13,0,1,52.295,231.9,24.083000000000002
1742,Large-Service,1.1.0,PROD,Failed,73.61,81.89,70.46,195.31,41.29,5,0,77.75,118.3,107.04599999999999
1743,Practice-Service,1.8.0,DEV,Success,54.09,75.91,261.48,36.48,63.64,1,0,65.0,50.06,46.148
1744,The-Service,1.0.1,QA,Success,65.41,91.12,75.79,165.96,41.02,1,0,78.265,103.49000000000001,27.579
1745,The-Service,1.6.9,PROD,Failed,82.26,31.22,201.84,226.96,108.66,3,0,56.74,167.81,80.184
1746,Practice-Service,1.5.7,QA,Success,22.9,57.5,154.73,55.09,240.76,3,0,40.2,147.925,75.473
1747,Ground-Service,1.4.0,QA,Success,51.18,69.07,298.92,202.83,126.69,0,0,60.125,164.76,29.892000000000003
1748,Discover-Service,1.4.3,UAT,Failed,83.3,64.62,237.21,140.59,202.2,5,0,73.96000000000001,171.39499999999998,123.721
1749,Night-Service,1.2.8,PROD,Failed,31.29,62.85,353.51,270.93,317.42,4,0,47.07,294.175,115.351
1750,Country-Service,1.7.3,PROD,Success,88.77,21.28,252.59,177.04,207.03,0,0,55.025,192.035,25.259
1751,Man-Service,1.4.2,DEV,Failed,55.06,45.54,33.77,140.56,171.85,5,0,50.3,156.20499999999998,103.377
1752,Social-Service,1.6.5,PROD,Success,29.25,49.64,55.54,281.56,177.65,4,0,39.445,229.60500000000002,85.554
1753,Consider-Service,1.3.4,DEV,Failed,31.86,55.52,58.36,212.8,295.41,2,0,43.69,254.10500000000002,45.836
1754,Line-Service,1.1.4,DEV,Success,54.95,95.49,27.73,103.59,161.23,4,0,75.22,132.41,82.773
1755,Require-Service,1.3.8,PROD,Running,39.65,81.11,30.51,142.34,202.34,0,1,60.379999999999995,172.34,3.051
1756,Sea-Service,1.5.0,UAT,Failed,68.37,21.16,356.8,53.86,152.61,2,0,44.765,103.23500000000001,75.68
1757,Get-Service,1.3.1,UAT,Running,29.14,26.5,253.92,38.48,224.05,5,0,27.82,131.26500000000001,125.392
1758,They-Service,1.8.7,UAT,Running,72.15,29.65,392.06,224.94,124.67,5,0,50.900000000000006,174.805,139.20600000000002
1759,Behavior-Service,1.0.4,UAT,Running,45.09,63.51,112.58,59.54,290.99,4,0,54.3,175.26500000000001,91.258
1760,Piece-Service,1.5.5,DEV,Success,43.99,64.52,136.64,143.98,248.87,4,0,54.254999999999995,196.425,93.664
1761,Knowledge-Service,1.8.5,UAT,Failed,41.78,74.51,127.5,236.55,127.02,1,0,58.145,181.785,32.75
1762,Any-Service,1.5.7,DEV,Success,48.15,44.78,128.69,229.51,173.82,1,0,46.465,201.665,32.869
1763,Source-Service,1.7.2,UAT,Failed,69.88,85.03,124.89,150.32,307.14,3,0,77.455,228.73,72.489
1764,Ten-Service,1.6.9,DEV,Success,40.69,38.94,25.38,216.92,132.74,4,0,39.815,174.82999999999998,82.538
1765,Yard-Service,1.4.9,DEV,Running,54.1,62.93,319.68,188.78,132.09,1,0,58.515,160.435,51.968
1766,Green-Service,1.6.1,QA,Failed,56.73,90.44,382.21,255.53,124.15,0,0,73.585,189.84,38.221
1767,Order-Service,1.1.3,PROD,Success,87.79,69.87,53.8,162.65,86.91,1,0,78.83000000000001,124.78,25.38
1768,Four-Service,1.5.1,UAT,Success,53.08,90.82,189.09,173.37,56.33,3,0,71.94999999999999,114.85,78.90899999999999
1769,Once-Service,1.3.6,DEV,Success,58.13,76.4,225.54,126.38,101.57,4,0,67.265,113.975,102.554
1770,Drive-Service,1.2.8,DEV,Running,96.85,89.35,343.67,215.91,249.3,0,0,93.1,232.60500000000002,34.367000000000004
1771,Age-Service,1.2.5,QA,Failed,40.05,76.61,295.03,207.8,259.36,0,0,58.33,233.58,29.502999999999997
1772,Address-Service,1.3.1,DEV,Running,87.62,68.55,346.8,146.67,202.33,4,0,78.08500000000001,174.5,114.68
1773,Indeed-Service,1.6.7,PROD,Running,96.74,65.65,126.3,277.32,155.29,2,0,81.195,216.305,52.629999999999995
1774,High-Service,1.6.5,QA,Success,38.73,53.83,275.26,79.98,175.39,3,0,46.28,127.685,87.526
1775,Guy-Service,1.2.3,QA,Failed,51.83,48.44,358.04,37.12,279.98,1,0,50.135,158.55,55.804
1776,Work-Service,1.9.9,PROD,Failed,62.24,66.83,306.43,219.76,287.63,0,0,64.535,253.695,30.643
1777,Around-Service,1.9.9,UAT,Success,37.55,85.33,130.95,143.94,111.21,3,0,61.44,127.57499999999999,73.095
1778,Almost-Service,1.3.4,UAT,Success,53.16,20.1,143.28,122.02,258.63,4,0,36.629999999999995,190.325,94.328
1779,Long-Service,1.6.9,PROD,Failed,68.35,57.24,393.89,169.24,333.73,4,0,62.795,251.485,119.389
1780,Old-Service,1.9.0,DEV,Success,66.77,54.02,391.13,268.63,203.12,2,0,60.394999999999996,235.875,79.113
1781,Event-Service,1.7.3,QA,Failed,23.96,47.43,323.04,183.95,333.49,4,0,35.695,258.72,112.304
1782,Five-Service,1.7.2,DEV,Failed,51.81,86.04,290.64,235.21,321.23,2,0,68.92500000000001,278.22,69.064
1783,Do-Service,1.2.7,UAT,Running,70.21,80.94,143.62,294.01,111.67,5,0,75.57499999999999,202.84,114.362
1784,Industry-Service,1.3.4,QA,Failed,68.79,57.23,136.46,238.91,331.78,4,0,63.010000000000005,285.34499999999997,93.646
1785,Million-Service,1.7.3,QA,Failed,75.04,50.89,54.91,99.59,226.67,3,0,62.965,163.13,65.491
1786,Physical-Service,1.1.5,UAT,Success,43.36,61.32,254.6,61.48,80.01,2,0,52.34,70.745,65.46000000000001
1787,Rise-Service,1.2.9,QA,Running,31.91,30.6,262.58,44.61,324.63,2,0,31.255000000000003,184.62,66.258
1788,Well-Service,1.2.4,QA,Running,87.08,36.38,112.47,271.48,339.34,5,0,61.730000000000004,305.40999999999997,111.247
1789,Space-Service,1.4.3,UAT,Running,48.25,68.99,255.92,250.19,303.55,2,0,58.62,276.87,65.592
1790,Mrs-Service,1.0.8,PROD,Running,26.15,93.6,347.05,267.61,71.22,5,0,59.875,169.41500000000002,134.70499999999998
1791,Language-Service,1.1.6,QA,Failed,22.61,98.52,352.1,191.26,228.53,0,0,60.565,209.89499999999998,35.21
1792,Today-Service,1.7.1,UAT,Failed,83.67,66.15,305.44,100.41,298.71,3,0,74.91,199.56,90.544
