deployment_id,deployment_name,version,environment,status,cpu_usage,memory_usage,latency,build_duration,deployment_duration,error_count,healthy
1249,Entire-Service,1.4.1,QA,Running,78.09,31.05,308.51,113.45,220.72,2,0
1250,Face-Service,1.2.3,QA,Running,27.4,41.1,126.96,57.95,136.63,0,1
1251,Feel-Service,1.2.7,DEV,Success,64.24,47.24,286.89,139.21,325.36,4,0
1252,Good-Service,1.1.3,QA,Success,71.61,75.72,77.73,272.56,325.8,0,1
1253,Low-Service,1.9.0,DEV,Failed,64.82,94.56,185.21,91.28,96.66,2,0
1254,Think-Service,1.3.0,PROD,Failed,38.7,45.3,309.91,215.23,119.64,1,0
1255,Ago-Service,1.2.3,PROD,Failed,68.54,75.88,94.49,193.59,309.41,4,0
1256,Notice-Service,1.5.9,PROD,Running,61.48,52.39,271.27,48.74,332.86,4,0
1257,When-Service,1.8.9,PROD,Failed,65.81,54.95,206.27,205.26,68.59,4,0
1258,Practice-Service,1.1.8,PROD,Running,48.33,88.72,64.26,274.78,197.38,0,0
1259,Effect-Service,1.0.3,PROD,Success,20.98,56.73,157.05,293.35,176.5,3,0
1260,Might-Service,1.0.6,PROD,Success,82.39,74.41,248.05,139.33,272.74,4,0
1261,Fill-Service,1.9.7,PROD,Failed,32.84,84.4,345.54,131.77,83.23,5,0
1262,Actually-Service,1.5.8,QA,Running,48.69,99.14,230.34,121.8,205.28,1,0
1263,Officer-Service,1.6.6,QA,Running,88.37,35.89,282.95,190.97,286.83,2,0
1264,Parent-Service,1.2.3,PROD,Success,42.21,64.71,24.78,49.79,214.25,3,0
1265,Result-Service,1.5.7,UAT,Failed,73.5,75.21,120.32,234.49,72.05,3,0
1266,Choose-Service,1.5.2,PROD,Success,84.65,50.1,322.79,270.36,50.12,3,0
1267,Again-Service,1.2.2,UAT,Running,35.94,83.74,343.55,157.83,326.77,5,0
1268,Leg-Service,1.1.3,DEV,Success,99.96,33.55,171.1,75.18,54.55,3,0
1269,Garden-Service,1.5.4,DEV,Failed,56.84,70.34,290.76,278.27,64.55,3,0
1270,Everybody-Service,1.6.4,DEV,Failed,21.27,52.05,290.37,286.43,339.68,1,0
1271,Friend-Service,1.2.5,QA,Success,97.81,97.59,240.43,279.4,61.99,3,0
1272,Between-Service,1.8.8,PROD,Running,22.45,70.82,256.03,131.67,292.16,1,0
1273,Guy-Service,1.2.5,QA,Failed,83.04,23.04,341.21,287.2,52.41,5,0
1274,Discover-Service,1.5.4,QA,Running,92.25,76.04,301.3,187.33,123.04,1,0
1275,Main-Service,1.1.6,DEV,Failed,28.34,34.69,158.08,222.68,158.6,4,0
1276,True-Service,1.8.5,DEV,Success,89.9,21.73,249.06,241.88,142.91,2,0
1277,Control-Service,1.2.7,PROD,Running,49.55,44.34,296.21,55.99,267.45,0,0
1278,Very-Service,1.2.8,QA,Success,62.36,43.79,335.28,222.21,283.04,5,0
1279,Party-Service,1.6.1,PROD,Success,41.24,75.25,74.15,281.28,210.13,2,0
1280,Quality-Service,1.9.4,DEV,Success,79.89,58.32,30.07,217.41,255.21,3,0
1281,There-Service,1.5.9,QA,Success,25.21,60.97,150.23,238.79,66.61,3,0
1282,Food-Service,1.2.1,QA,Running,63.95,27.98,364.73,107.19,345.93,5,0
1283,Policy-Service,1.6.6,QA,Running,53.37,97.03,280.64,251.29,168.94,1,0
1284,Bar-Service,1.6.0,UAT,Running,61.93,77.62,191.93,297.22,290.45,3,0
1285,Wrong-Service,1.2.9,DEV,Success,64.72,54.52,54.72,289.79,251.18,3,0
1286,Politics-Service,1.7.4,PROD,Success,42.61,53.37,330.72,164.47,188.12,1,0
1287,Pressure-Service,1.9.6,DEV,Running,55.14,53.38,110.38,56.45,221.34,3,0
1288,Offer-Service,1.3.2,QA,Failed,99.84,76.12,395.4,44.55,323.45,2,0
1289,Cost-Service,1.0.9,DEV,Failed,65.05,32.52,170.09,56.4,329.59,5,0
1290,Over-Service,1.3.4,UAT,Failed,71.87,69.58,150.4,203.06,113.91,4,0
1291,Much-Service,1.0.7,DEV,Failed,36.61,63.68,398.6,226.1,201.22,3,0
1292,Various-Service,1.0.7,UAT,Failed,85.23,37.74,291.88,224.38,260.78,0,0
1293,Fish-Service,1.6.1,UAT,Success,88.05,22.19,172.95,138.84,262.44,4,0
1294,Point-Service,1.7.7,PROD,Running,23.04,63.08,369.5,195.42,143.51,0,0
1295,Push-Service,1.4.2,UAT,Failed,23.95,44.07,96.9,137.46,296.05,3,0
1296,Opportunity-Service,1.3.2,DEV,Success,75.85,23.43,255.62,237.26,71.63,0,0
1297,Quickly-Service,1.4.0,QA,Success,84.41,81.53,69.75,156.09,65.3,5,0
1298,What-Service,1.2.0,QA,Failed,51.83,49.74,57.18,49.21,204.0,4,0
1299,Class-Service,1.6.8,PROD,Running,84.5,20.74,249.9,72.0,105.74,5,0
1300,Expect-Service,1.6.5,DEV,Success,82.87,44.06,334.45,184.78,199.3,3,0
1301,Store-Service,1.3.3,QA,Running,31.58,28.55,37.01,87.7,159.33,2,0
1302,Him-Service,1.7.8,PROD,Running,84.68,44.72,64.16,55.67,248.45,5,0
1303,Travel-Service,1.9.6,DEV,Running,33.21,62.47,217.1,250.53,97.91,5,0
1304,Establish-Service,1.4.4,UAT,Success,93.25,69.54,228.11,76.11,175.53,5,0
1305,Situation-Service,1.9.2,PROD,Running,67.94,48.92,292.1,98.45,222.82,2,0
1306,Letter-Service,1.6.0,DEV,Success,20.31,85.72,90.94,112.73,209.54,2,0
1307,Scientist-Service,1.9.5,UAT,Failed,29.69,37.45,243.2,115.16,101.3,3,0
1308,Feeling-Service,1.0.0,QA,Success,53.72,28.56,247.46,199.76,44.35,3,0
1309,Talk-Service,1.8.2,UAT,Running,58.52,54.74,243.77,182.93,125.18,3,0
1310,Daughter-Service,1.2.5,UAT,Running,98.12,20.51,193.07,169.5,60.0,0,0
1311,Act-Service,1.3.5,QA,Success,85.09,28.41,369.4,250.62,349.9,0,0
1312,Explain-Service,1.9.2,UAT,Running,91.66,61.4,90.35,106.73,194.71,2,0
1313,Her-Service,1.6.6,PROD,Running,68.26,64.87,287.55,206.64,266.2,1,0
1314,Improve-Service,1.7.8,QA,Failed,37.12,60.61,274.79,183.46,216.67,2,0
1315,According-Service,1.7.4,UAT,Running,63.42,77.61,276.06,248.39,151.84,5,0
1316,Interest-Service,1.6.3,DEV,Success,92.77,83.6,49.18,264.27,203.93,3,0
1317,Activity-Service,1.2.0,QA,Failed,84.85,81.85,357.21,100.74,301.25,2,0
1318,Represent-Service,1.3.9,QA,Success,71.0,56.78,314.12,165.72,227.07,2,0
1319,Hold-Service,1.1.0,DEV,Running,78.18,40.93,53.42,240.6,306.65,1,0
1320,Hour-Service,1.2.8,UAT,Running,36.82,43.95,236.07,287.63,122.41,5,0
1321,Last-Service,1.3.4,PROD,Success,99.74,63.99,326.59,200.98,283.85,4,0
1322,Out-Service,1.4.8,DEV,Failed,47.65,54.99,178.06,298.2,268.93,1,0
1323,Out-Service,1.2.3,QA,Failed,96.67,31.67,121.9,240.79,179.57,1,0
1324,True-Service,1.7.9,PROD,Failed,67.22,29.07,283.22,229.55,185.16,3,0
1325,Read-Service,1.0.2,PROD,Failed,56.26,53.82,183.74,299.02,200.72,3,0
1326,Specific-Service,1.5.4,DEV,Running,46.04,32.38,64.3,162.16,255.23,1,0
1327,Drug-Service,1.1.3,QA,Running,90.19,60.09,41.72,231.01,142.38,5,0
1328,Bill-Service,1.9.6,QA,Success,65.13,99.3,136.44,44.97,329.52,1,0
1329,Page-Service,1.2.9,QA,Running,42.45,43.1,155.1,292.15,102.44,4,0
1330,Respond-Service,1.3.0,DEV,Success,60.48,61.72,389.57,289.12,97.53,2,0
1331,Even-Service,1.1.1,UAT,Running,98.83,72.53,292.93,67.66,298.01,2,0
1332,Conference-Service,1.0.6,UAT,Running,52.81,68.14,210.66,94.65,283.81,2,0
1333,Subject-Service,1.0.6,UAT,Running,85.35,36.31,47.11,104.44,268.29,2,0
1334,Type-Service,1.4.4,PROD,Success,66.75,59.58,273.5,254.28,185.79,1,0
1335,Ten-Service,1.1.3,DEV,Running,67.06,89.86,272.78,54.15,331.81,3,0
1336,Pull-Service,1.1.2,QA,Running,83.5,68.35,146.59,97.65,115.82,1,0
1337,Tonight-Service,1.4.1,PROD,Failed,23.07,57.69,196.9,98.92,91.19,4,0
1338,Entire-Service,1.5.0,UAT,Success,45.92,78.58,339.11,59.69,125.27,3,0
1339,Standard-Service,1.9.5,PROD,Running,54.55,28.82,231.66,246.51,48.56,5,0
1340,Story-Service,1.8.0,DEV,Failed,63.79,97.1,87.62,265.56,299.29,1,0
1341,Professor-Service,1.5.0,QA,Running,66.36,76.87,32.46,122.89,110.96,2,0
1342,Start-Service,1.6.6,QA,Running,52.82,26.83,56.4,155.38,209.85,4,0
1343,Stop-Service,1.4.8,DEV,Failed,43.13,69.49,363.7,157.64,183.21,0,0
1344,Today-Service,1.4.8,QA,Failed,29.08,85.99,78.3,174.3,103.29,1,0
1345,Support-Service,1.3.5,UAT,Success,61.63,30.88,109.0,53.47,54.92,0,1
1346,Head-Service,1.8.6,PROD,Success,20.24,55.2,312.65,171.62,322.98,3,0
1347,Behind-Service,1.6.0,UAT,Failed,53.91,63.55,32.34,277.51,90.73,5,0
1348,Something-Service,1.2.1,DEV,Running,61.31,48.08,78.27,123.04,49.41,0,1
1349,There-Service,1.1.5,DEV,Success,68.43,36.87,150.98,189.39,145.69,5,0
1350,None-Service,1.2.2,DEV,Running,34.11,89.57,245.89,275.8,285.94,3,0
1351,Actually-Service,1.5.8,PROD,Success,85.55,83.5,370.36,87.8,259.61,4,0
1352,Nation-Service,1.6.4,DEV,Running,90.22,50.22,316.01,46.55,56.48,4,0
1353,Four-Service,1.2.8,QA,Success,62.42,36.9,170.29,86.24,307.48,1,0
1354,Such-Service,1.9.3,DEV,Running,86.45,79.01,31.32,40.98,198.24,0,0
1355,Performance-Service,1.0.7,UAT,Success,55.99,59.96,209.59,181.04,55.17,1,0
1356,Him-Service,1.7.6,DEV,Running,69.4,34.74,56.92,284.26,172.41,0,1
1357,Among-Service,1.1.0,UAT,Running,36.2,22.94,83.32,181.49,343.92,2,0
1358,Lot-Service,1.1.0,QA,Failed,23.65,97.08,148.24,160.04,114.29,4,0
1359,Among-Service,1.6.2,PROD,Success,34.11,24.96,160.3,285.44,329.55,4,0
1360,Shake-Service,1.6.0,DEV,Success,82.71,36.66,141.93,293.68,283.93,4,0
1361,Run-Service,1.2.9,UAT,Running,53.16,36.43,171.38,197.73,99.06,0,1
1362,Magazine-Service,1.6.0,UAT,Success,49.43,52.15,248.06,169.97,163.07,1,0
1363,Impact-Service,1.1.4,PROD,Failed,30.31,86.55,315.65,198.47,299.45,5,0
1364,Become-Service,1.8.7,QA,Success,33.37,61.27,134.16,179.09,85.15,5,0
1365,State-Service,1.3.3,QA,Success,43.06,66.82,257.02,258.32,77.83,0,0
1366,You-Service,1.4.1,PROD,Success,68.56,92.47,275.51,54.51,272.42,5,0
1367,World-Service,1.1.9,QA,Success,20.59,29.85,230.91,40.6,345.65,0,1
1368,Heart-Service,1.0.0,DEV,Running,44.27,69.17,250.24,184.27,227.59,5,0
1369,Particular-Service,1.1.8,UAT,Running,65.84,23.03,349.87,158.16,229.58,4,0
1370,Together-Service,1.2.9,UAT,Running,89.25,72.91,209.2,146.38,151.03,3,0
1371,Small-Service,1.4.9,QA,Failed,44.55,67.12,134.8,91.74,174.07,2,0
1372,Stock-Service,1.9.5,UAT,Running,78.25,52.99,365.69,151.8,172.85,3,0
1373,Same-Service,1.2.1,UAT,Running,43.19,76.77,118.05,166.18,245.09,0,1
1374,Exactly-Service,1.5.2,DEV,Success,80.63,62.98,213.66,280.65,340.1,1,0
1375,Future-Service,1.7.0,DEV,Running,48.39,47.1,308.44,171.77,104.74,2,0
1376,Establish-Service,1.9.3,PROD,Running,47.5,70.08,228.22,261.58,328.9,0,1
1377,Reality-Service,1.1.3,DEV,Running,65.6,88.11,153.65,61.38,54.09,5,0
1378,Gas-Service,1.4.1,QA,Failed,49.59,83.18,183.74,153.69,91.01,4,0
1379,Study-Service,1.3.7,DEV,Failed,75.9,47.64,310.7,98.71,131.91,3,0
1380,Sure-Service,1.0.6,PROD,Success,52.63,70.46,280.78,136.54,147.72,5,0
1381,Possible-Service,1.0.7,PROD,Failed,64.91,48.84,320.67,76.04,175.86,1,0
1382,Forget-Service,1.3.2,PROD,Failed,42.15,65.13,250.63,39.3,204.15,2,0
1383,Employee-Service,1.3.1,UAT,Failed,63.43,38.55,216.32,35.08,210.5,0,1
1384,Pretty-Service,1.7.6,QA,Success,25.82,23.2,72.46,54.45,334.05,1,0
1385,Force-Service,1.7.5,UAT,Running,26.99,53.14,56.05,236.43,180.87,0,1
1386,Charge-Service,1.1.5,PROD,Failed,49.13,24.2,215.52,203.97,82.23,3,0
1387,Suggest-Service,1.7.4,PROD,Failed,39.84,86.21,138.6,58.78,166.11,4,0
1388,Bed-Service,1.3.5,DEV,Running,23.85,43.24,301.53,155.92,219.73,4,0
1389,Talk-Service,1.4.0,UAT,Running,90.11,66.44,225.34,214.18,102.7,3,0
1390,Plant-Service,1.4.4,PROD,Running,60.8,74.17,353.71,34.52,169.14,3,0
1391,With-Service,1.3.1,QA,Running,63.62,82.5,346.73,205.77,110.17,5,0
1392,Just-Service,1.9.8,DEV,Failed,50.93,22.45,356.88,127.86,236.0,4,0
1393,Office-Service,1.4.6,DEV,Running,53.28,20.58,303.29,147.55,107.49,4,0
1394,Source-Service,1.9.7,DEV,Failed,62.81,73.61,20.65,35.14,233.02,3,0
1395,Could-Service,1.6.6,UAT,Running,64.13,44.05,220.3,98.2,86.07,2,0
1396,Before-Service,1.3.6,DEV,Failed,55.77,32.48,295.5,185.52,70.21,5,0
1397,Red-Service,1.9.3,DEV,Failed,29.46,59.32,176.14,91.25,267.05,5,0
1398,Chair-Service,1.5.1,PROD,Failed,89.91,33.52,287.19,110.05,56.64,5,0
1399,Continue-Service,1.9.4,DEV,Running,71.94,39.06,122.29,248.67,112.47,3,0
1400,Computer-Service,1.0.1,DEV,Success,85.45,66.22,138.19,202.11,61.75,1,0
1401,Inside-Service,1.6.0,PROD,Success,81.87,52.79,76.95,55.69,61.37,5,0
1402,Yourself-Service,1.0.6,DEV,Running,74.01,31.4,80.71,45.99,200.09,1,0
1403,Sign-Service,1.4.9,PROD,Failed,23.21,66.73,75.15,45.97,173.16,2,0
1404,Night-Service,1.0.0,QA,Success,86.28,97.29,190.15,60.42,193.08,3,0
1405,Five-Service,1.7.2,DEV,Failed,27.27,24.22,222.82,228.38,336.71,1,0
1406,Much-Service,1.5.0,PROD,Running,43.5,74.31,264.91,74.21,112.67,0,0
1407,Any-Service,1.4.7,UAT,Failed,88.12,46.44,55.62,284.95,141.49,1,0
1408,Day-Service,1.5.2,DEV,Failed,77.62,81.69,381.98,290.03,279.5,5,0
1409,Social-Service,1.3.5,PROD,Failed,76.09,92.16,312.84,79.39,296.86,3,0
1410,Five-Service,1.1.5,UAT,Success,77.77,77.47,303.96,284.28,332.22,5,0
1411,These-Service,1.8.9,QA,Running,35.05,74.09,387.13,295.84,129.23,3,0
1412,Look-Service,1.0.2,DEV,Failed,98.38,23.5,161.39,131.28,256.32,3,0
1413,Game-Service,1.7.5,UAT,Success,38.6,70.0,120.25,261.65,193.23,1,0
1414,Where-Service,1.5.5,QA,Running,49.13,93.56,109.36,286.41,44.56,4,0
1415,Make-Service,1.7.7,DEV,Running,68.72,55.9,100.15,223.29,58.43,5,0
1416,Whatever-Service,1.3.0,UAT,Running,23.94,20.8,131.24,189.94,198.18,0,1
1417,By-Service,1.1.8,PROD,Failed,66.87,73.37,101.5,225.06,62.26,4,0
1418,Strategy-Service,1.1.0,QA,Running,36.35,54.39,84.52,64.74,327.08,5,0
1419,War-Service,1.6.6,DEV,Running,84.61,94.78,305.18,203.33,310.11,0,0
1420,Would-Service,1.7.0,QA,Failed,87.43,39.1,60.58,139.14,252.67,0,0
1421,All-Service,1.5.5,PROD,Failed,66.52,85.86,350.45,253.42,270.46,1,0
1422,Whom-Service,1.2.0,UAT,Running,37.34,26.11,26.58,225.17,147.65,4,0
1423,Control-Service,1.0.6,PROD,Running,58.02,52.44,302.1,84.97,302.82,5,0
1424,Step-Service,1.2.4,UAT,Success,51.57,22.04,72.53,96.45,292.85,0,1
1425,Herself-Service,1.7.1,DEV,Success,97.47,92.29,121.78,246.11,323.58,1,0
1426,West-Service,1.9.2,DEV,Failed,74.02,41.81,77.88,83.96,246.63,4,0
1427,Institution-Service,1.5.6,DEV,Running,84.03,23.02,389.17,287.21,102.57,1,0
1428,Interesting-Service,1.6.5,UAT,Running,71.21,98.49,86.7,170.51,113.7,2,0
1429,Size-Service,1.8.0,DEV,Failed,90.19,88.44,364.77,281.24,173.73,3,0
1430,Officer-Service,1.7.3,UAT,Success,73.15,35.4,202.6,121.67,345.11,0,1
1431,Free-Service,1.8.9,PROD,Failed,75.96,33.37,50.28,40.86,199.72,5,0
1432,Price-Service,1.3.3,DEV,Failed,30.96,72.23,342.83,232.82,61.23,5,0
1433,Factor-Service,1.4.1,UAT,Running,98.04,63.51,196.96,188.19,94.99,0,0
1434,Financial-Service,1.9.5,UAT,Failed,92.39,61.28,121.02,229.74,57.06,5,0
1435,Simply-Service,1.0.1,UAT,Failed,60.25,61.12,321.71,226.77,235.31,2,0
1436,Commercial-Service,1.0.9,UAT,Failed,37.78,65.4,62.63,69.14,216.95,3,0
1437,Her-Service,1.5.3,PROD,Failed,76.85,38.18,398.38,119.26,70.68,4,0
1438,Both-Service,1.6.7,QA,Running,65.68,85.32,78.98,132.69,65.49,4,0
1439,Heart-Service,1.7.5,PROD,Failed,80.99,54.34,194.39,159.31,218.76,5,0
1440,Probably-Service,1.5.4,DEV,Running,92.31,34.62,260.0,281.43,101.46,5,0
1441,Happen-Service,1.4.8,DEV,Success,26.08,53.13,323.73,41.53,125.45,3,0
1442,Hope-Service,1.9.5,PROD,Failed,63.08,22.37,102.94,74.26,108.9,3,0
1443,Garden-Service,1.1.2,QA,Success,60.35,38.25,159.61,116.4,337.86,5,0
1444,Type-Service,1.0.3,PROD,Failed,84.77,79.93,347.81,228.56,257.16,2,0
1445,Great-Service,1.0.8,PROD,Failed,36.65,47.46,98.36,283.67,247.8,1,0
1446,Pretty-Service,1.1.3,DEV,Running,62.79,55.71,271.49,290.52,149.71,0,0
1447,Reach-Service,1.3.0,PROD,Running,79.09,91.36,209.2,39.59,62.58,2,0
1448,Food-Service,1.8.6,QA,Running,33.85,38.03,263.79,158.24,57.38,2,0
1449,Recognize-Service,1.7.1,PROD,Running,57.38,71.28,267.17,168.73,113.19,2,0
1450,View-Service,1.7.5,DEV,Running,23.34,71.59,203.15,173.36,214.32,2,0
1451,Notice-Service,1.7.5,PROD,Success,54.28,50.65,105.47,146.91,174.78,5,0
1452,Small-Service,1.8.7,PROD,Failed,44.8,25.9,241.23,228.76,160.18,4,0
1453,Easy-Service,1.5.7,PROD,Failed,81.51,23.19,179.34,235.9,207.66,1,0
1454,Movie-Service,1.6.6,UAT,Success,33.29,59.3,348.11,280.63,108.46,5,0
1455,Color-Service,1.6.5,PROD,Success,69.84,83.19,83.48,239.66,330.26,1,0
1456,Help-Service,1.8.0,UAT,Running,25.08,43.36,286.81,102.51,170.98,5,0
1457,Person-Service,1.2.3,UAT,Running,70.86,58.25,141.79,169.77,107.69,5,0
1458,Size-Service,1.7.1,PROD,Success,82.43,50.43,177.7,92.82,166.53,4,0
1459,Contain-Service,1.0.1,PROD,Running,36.54,20.8,370.21,246.81,226.49,1,0
1460,Their-Service,1.4.4,UAT,Running,42.31,69.69,363.67,173.01,308.69,5,0
1461,Best-Service,1.8.1,DEV,Failed,35.11,56.54,130.5,123.49,159.01,1,0
1462,Lead-Service,1.4.3,PROD,Success,71.19,38.1,213.24,210.94,42.84,2,0
1463,Ground-Service,1.4.9,DEV,Running,83.34,87.56,145.91,174.69,121.3,5,0
1464,Perhaps-Service,1.9.1,DEV,Success,45.4,71.8,107.79,206.44,295.12,3,0
1465,Low-Service,1.7.3,DEV,Running,46.06,21.73,86.53,236.76,193.54,3,0
1466,Friend-Service,1.7.6,PROD,Running,93.91,40.49,138.37,212.18,174.4,3,0
1467,Choose-Service,1.0.8,UAT,Failed,28.29,82.99,251.94,70.3,148.12,1,0
1468,Story-Service,1.1.7,DEV,Failed,56.18,45.89,356.49,188.29,186.26,2,0
1469,Best-Service,1.6.5,UAT,Failed,48.66,80.9,348.52,296.61,45.57,3,0
1470,Practice-Service,1.7.0,DEV,Failed,88.48,94.11,289.12,79.77,119.7,1,0
1471,Public-Service,1.2.6,UAT,Running,84.91,40.35,116.16,189.4,301.27,0,1
1472,Sit-Service,1.7.9,QA,Running,55.55,72.97,124.23,152.73,274.33,0,1
1473,Either-Service,1.8.5,PROD,Success,93.34,53.54,37.88,268.18,114.17,4,0
1474,Hand-Service,1.9.3,DEV,Failed,50.01,97.07,23.61,130.22,211.73,1,0
1475,Thus-Service,1.6.9,DEV,Failed,33.84,67.37,343.99,209.74,67.57,1,0
1476,Cultural-Service,1.2.8,QA,Success,71.36,69.96,93.21,78.3,140.63,4,0
1477,That-Service,1.1.2,DEV,Success,63.95,33.27,172.65,193.31,230.67,2,0
1478,Run-Service,1.4.4,DEV,Running,84.77,79.35,20.14,122.61,191.87,0,1
1479,Impact-Service,1.3.3,PROD,Success,91.38,26.45,87.18,57.41,74.76,4,0
1480,Church-Service,1.7.2,DEV,Success,94.76,87.2,38.89,221.92,324.8,1,0
1481,Road-Service,1.5.9,DEV,Running,64.91,73.11,26.4,295.67,229.63,1,0
1482,Student-Service,1.2.7,DEV,Success,71.94,29.71,141.61,219.42,307.09,0,1
1483,Way-Service,1.3.0,PROD,Failed,29.82,39.29,173.7,178.79,254.37,1,0
1484,Available-Service,1.5.4,QA,Failed,62.07,36.36,36.78,239.63,342.11,5,0
1485,Different-Service,1.5.4,DEV,Running,30.82,33.49,176.79,65.74,47.13,1,0
1486,Do-Service,1.3.2,DEV,Failed,40.09,89.39,312.45,44.0,208.15,3,0
1487,Talk-Service,1.2.5,DEV,Running,35.01,89.82,79.24,291.52,49.72,0,0
1488,Until-Service,1.9.3,QA,Running,88.82,61.25,351.45,48.82,349.14,3,0
1489,Rest-Service,1.6.2,UAT,Failed,26.9,66.18,202.93,277.8,307.05,2,0
1490,Itself-Service,1.6.2,PROD,Success,28.26,90.94,131.8,263.62,61.69,4,0
1491,Record-Service,1.9.6,UAT,Success,89.26,79.36,221.77,70.91,244.96,0,0
1492,Close-Service,1.0.8,QA,Success,62.5,36.11,296.13,63.75,303.39,3,0
1493,Law-Service,1.9.3,DEV,Failed,82.79,97.27,155.33,250.54,101.67,5,0
1494,Section-Service,1.7.8,UAT,Failed,50.69,74.25,117.37,71.75,221.99,0,1
1495,Box-Service,1.4.0,QA,Success,53.4,49.24,286.19,213.75,190.37,3,0
1496,Congress-Service,1.5.9,PROD,Running,93.56,87.58,397.52,168.06,48.36,3,0
1497,Look-Service,1.8.8,DEV,Failed,33.45,21.82,163.01,264.77,343.04,4,0
1498,Position-Service,1.8.0,PROD,Failed,66.7,99.33,58.25,166.33,103.21,2,0
1499,Identify-Service,1.4.9,QA,Running,41.28,77.64,355.22,129.48,333.71,2,0
1500,Wonder-Service,1.6.1,DEV,Failed,62.19,43.55,175.02,117.77,241.17,1,0
1501,Side-Service,1.0.7,UAT,Failed,90.93,97.3,141.71,213.88,272.82,4,0
1502,Writer-Service,1.4.2,DEV,Success,81.98,76.38,109.68,154.23,108.74,1,0
1503,Process-Service,1.5.0,UAT,Success,53.27,36.64,280.7,135.02,180.59,4,0
1504,Use-Service,1.9.5,QA,Running,77.63,57.65,153.38,199.83,188.25,5,0
1505,Box-Service,1.1.8,DEV,Failed,79.95,71.79,98.53,89.66,86.2,1,0
1506,Hundred-Service,1.4.8,UAT,Failed,29.9,85.68,83.85,109.41,287.73,1,0
1507,Particularly-Service,1.7.6,PROD,Running,73.49,90.67,204.33,180.56,143.69,0,0
1508,Positive-Service,1.4.0,UAT,Running,34.64,80.8,173.96,245.74,344.89,4,0
1509,Return-Service,1.9.1,QA,Running,60.52,64.72,350.92,152.39,334.41,5,0
1510,Water-Service,1.0.6,UAT,Failed,99.93,80.3,311.25,65.01,291.54,4,0
1511,Weight-Service,1.2.8,QA,Success,74.28,82.24,76.83,179.36,242.04,0,1
1512,Consumer-Service,1.3.2,QA,Running,54.75,74.63,213.85,200.91,156.2,0,1
1513,View-Service,1.8.4,PROD,Running,30.78,94.22,181.82,232.15,247.08,5,0
1514,Society-Service,1.9.7,QA,Failed,59.28,29.08,68.48,211.82,321.82,2,0
1515,Always-Service,1.3.4,QA,Failed,91.86,88.65,24.81,271.95,174.27,2,0
1516,Themselves-Service,1.9.9,UAT,Running,91.75,75.25,201.68,219.71,263.98,4,0
1517,Bit-Service,1.2.6,UAT,Success,66.07,78.21,130.38,266.16,220.61,1,0
1518,Responsibility-Service,1.6.7,QA,Failed,82.2,69.09,112.57,86.39,328.77,4,0
1519,Trip-Service,1.7.4,PROD,Running,77.43,78.33,288.34,55.35,219.97,1,0
1520,Audience-Service,1.2.8,UAT,Running,28.77,79.04,112.66,76.67,262.27,2,0
1521,Spring-Service,1.8.5,QA,Success,34.18,41.21,88.27,55.97,177.24,5,0
1522,Call-Service,1.2.5,UAT,Failed,79.16,78.49,352.5,77.68,232.3,1,0
1523,Week-Service,1.3.1,QA,Running,96.53,30.72,90.98,223.88,58.1,2,0
1524,Item-Service,1.3.7,QA,Running,25.09,88.93,173.59,225.95,269.97,0,0
1525,Place-Service,1.5.7,UAT,Failed,57.39,41.82,192.93,208.04,129.75,5,0
1526,Chance-Service,1.2.0,PROD,Running,64.84,45.69,103.86,282.49,323.99,0,1
1527,Another-Service,1.5.0,UAT,Success,26.91,93.48,100.99,55.68,306.14,1,0
1528,Decision-Service,1.5.2,PROD,Failed,94.75,22.22,216.34,87.36,317.79,4,0
1529,Unit-Service,1.6.8,QA,Success,51.12,69.05,359.6,151.68,328.98,3,0
1530,Test-Service,1.2.7,PROD,Success,70.48,38.78,291.22,143.93,115.89,2,0
1531,Already-Service,1.5.4,QA,Failed,39.49,37.03,376.76,172.15,149.66,2,0
1532,Plant-Service,1.5.9,QA,Running,95.27,90.62,207.71,144.45,303.95,2,0
1533,Dog-Service,1.2.1,QA,Failed,74.47,20.08,161.81,219.76,140.31,5,0
1534,Action-Service,1.1.7,PROD,Failed,44.17,42.59,270.71,236.06,59.02,2,0
1535,Relationship-Service,1.2.0,QA,Running,53.47,60.86,169.35,269.69,292.9,5,0
1536,List-Service,1.6.2,UAT,Success,60.15,30.6,351.79,91.55,97.84,0,0
1537,Store-Service,1.1.1,PROD,Running,41.38,55.16,369.64,233.19,218.16,2,0
1538,Seat-Service,1.0.9,UAT,Running,33.02,65.05,103.59,96.71,126.62,3,0
1539,Here-Service,1.8.2,UAT,Running,82.95,56.43,353.72,248.0,318.21,0,0
1540,Anyone-Service,1.5.5,DEV,Running,34.33,27.48,371.37,113.09,324.01,5,0
1541,Relate-Service,1.7.2,QA,Success,24.53,71.37,27.17,240.09,84.9,0,1
1542,Total-Service,1.4.1,PROD,Failed,26.99,57.1,255.21,174.32,288.47,1,0
1543,Chair-Service,1.5.8,DEV,Success,23.33,49.32,384.33,107.27,168.58,1,0
1544,Guy-Service,1.8.4,UAT,Failed,87.68,55.36,35.12,123.67,239.69,3,0
1545,Goal-Service,1.3.3,UAT,Failed,60.93,98.18,172.41,251.72,219.58,2,0
1546,Control-Service,1.9.5,PROD,Running,36.48,78.3,171.45,263.68,59.78,2,0
